TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 89634132, -0.9291072, -0.3218637, 0.1821085, 0.2953077, -0.9421549, -0.1585475, 0.2226052, -0.0935296, 0.9704119
 89654124, -0.928929, -0.3222932, 0.1822583, 0.2958721, -0.9420828, -0.1579227, 0.2225998, -0.09277386, 0.9704856
 89674116, -0.9288023, -0.3226283, 0.1823114, 0.2963249, -0.9420268, -0.1574079, 0.2225264, -0.09217739, 0.9705593
 89694108, -0.9286936, -0.3229479, 0.1822992, 0.2967507, -0.9419658, -0.1569698, 0.2224127, -0.09167943, 0.9706325
 89714100, -0.9285375, -0.3233976, 0.1822972, 0.2973089, -0.9418638, -0.1565249, 0.2223189, -0.09114071, 0.9707047
 89734092, -0.9284083, -0.3237486, 0.1823318, 0.2977802, -0.9418008, -0.1560078, 0.2222275, -0.09054407, 0.9707814
 89754084, -0.9283211, -0.3240034, 0.1823232, 0.2981434, -0.941761, -0.1555533, 0.2221047, -0.09004488, 0.970856
 89774076, -0.9282883, -0.3241345, 0.1822573, 0.2983899, -0.9417604, -0.1550837, 0.2219107, -0.08957859, 0.9709436
 89794068, -0.9282865, -0.3242236, 0.1821079, 0.2985993, -0.9417695, -0.1546242, 0.2216365, -0.08915828, 0.9710449
 89814060, -0.9283062, -0.3242744, 0.1819171, 0.2987868, -0.9417952, -0.154105, 0.221301, -0.08870215, 0.9711632
 89834052, -0.9282688, -0.324575, 0.1815711, 0.2992623, -0.9417435, -0.1534968, 0.2208146, -0.08814893, 0.9713242
 89854044, -0.9281827, -0.3250323, 0.1811932, 0.2999267, -0.941651, -0.1527659, 0.2202746, -0.08745001, 0.9715099
 89874036, -0.9281531, -0.3254041, 0.1806765, 0.3005124, -0.9415796, -0.1520527, 0.2195999, -0.08683261, 0.9717181
 89894028, -0.9281392, -0.3257554, 0.1801143, 0.3011113, -0.9415252, -0.1512028, 0.2188372, -0.08610282, 0.9719551
 89914020, -0.928067, -0.3262167, 0.1796505, 0.3018195, -0.9414401, -0.1503182, 0.2181665, -0.08528335, 0.972178
 89934012, -0.9279574, -0.3267639, 0.179222, 0.3026313, -0.9413348, -0.149342, 0.2175075, -0.08434488, 0.9724076
 89954004, -0.9278333, -0.3271985, 0.1790716, 0.3033008, -0.9412719, -0.1483773, 0.2171039, -0.08335682, 0.9725829
 89973996, -0.9277129, -0.3275518, 0.1790489, 0.3039017, -0.9412475, -0.1472995, 0.2167776, -0.08223839, 0.972751
 89993988, -0.9275415, -0.3280127, 0.1790938, 0.3045877, -0.9411813, -0.1463015, 0.2165485, -0.08115096, 0.9728933
 90013980, -0.927371, -0.3284641, 0.1791489, 0.3052548, -0.941114, -0.1453415, 0.216339, -0.08009946, 0.973027
 90033972, -0.9272202, -0.328872, 0.1791813, 0.3058698, -0.9410555, -0.1444243, 0.2161167, -0.07910695, 0.9731576
 90053964, -0.9271094, -0.3291257, 0.1792888, 0.306299, -0.9410403, -0.1436107, 0.215984, -0.0782269, 0.9732583
 90073956, -0.9270185, -0.3292355, 0.1795571, 0.3065834, -0.9410812, -0.1427338, 0.2159709, -0.0772676, 0.9733377
 90093948, -0.9269069, -0.3293448, 0.1799327, 0.3068405, -0.9411175, -0.1419395, 0.2160848, -0.07635406, 0.9733846
 90113940, -0.9267883, -0.3294599, 0.1803321, 0.307108, -0.9411536, -0.1411189, 0.2162132, -0.0754059, 0.9734299
 90133932, -0.9267107, -0.3295287, 0.1806049, 0.3073473, -0.9412039, -0.1402601, 0.2162058, -0.0744721, 0.9735035
 90153924, -0.9266255, -0.3296679, 0.1807877, 0.3076437, -0.9412203, -0.1394984, 0.2161492, -0.07364458, 0.973579
